=", ="
"someone-Apr21-0207", "Portuguese", " ", "alguém", " alguém"
"someone-Apr21-0207", "Romani", " ", "varekon", " varekon"
"someone-Apr21-0207", "Romanian", " ", "cineva", " cineva"
"someone-Apr21-0207", "Russian", " ", "кто́-то, кто-нибу́дь, не́кто, кто́-либо, кое-кто́", " кто́-то" , " кто-нибу́дь" , " не́кто" , " кто́-либо" , " кое-кто́"
"someone-Apr21-0207", "Scottish Gaelic", " ", "cuideigin, {{qualifier|male duin\\'-eigin, {{qualifier|male feareigin, {{qualifier|female tè-eigin", " cuideigin" , " {{qualifier|male duin\\'-eigin" , " {{qualifier|male feareigin" , " {{qualifier|female tè-eigin"
"someone-Apr21-0207", "Serbo-Croatian", " ", " ", " "
"someone-Apr21-0207", " ", "Cyrillic", "{{qualifier|Bosnian, Serbian неко|m|sc=Cyrl, {{qualifier|Croatian нетко|m|sc=Cyrl", " {{qualifier|Bosnian" , " Serbian неко|m|sc=Cyrl" , " {{qualifier|Croatian нетко|m|sc=Cyrl"
"someone-Apr21-0207", " ", "Roman", "{{qualifier|Bosnian, Serbian neko|m, {{qualifier|Croatian netko|m", " Roman: {{qualifier|Bosnian" , " Serbian neko|m" , " {{qualifier|Croatian netko|m"
"someone-Apr21-0207", "Slovak", " ", "niekto, dakto, voľakto", " niekto" , " dakto" , " voľakto"
"someone-Apr21-0207", "Slovene", " ", "nekdó", " nekdó"
"someone-Apr21-0207", "Spanish", " ", "alguien, alguno", " alguien" , " alguno"
"someone-Apr21-0207", "Swedish", " ", "någon", " någon"
"someone-Apr21-0207", "Talysh", " ", "ای نفری|tr=i nafari|sc=fa-Arab", " ای نفری|tr=i nafari|sc=fa-Arab"
"someone-Apr21-0207", "Telugu", " ", "ఎవరో", " ఎవరో"
"someone-Apr21-0207", "Thai", " ", "บางคน", " บางคน"
"someone-Apr21-0207", "Turkish", " ", "biri", " biri"
"someone-Apr21-0207", "Ukrainian", " ", "хтось, хто-не́будь", " хтось" , " хто-не́будь"
"someone-Apr21-0207", "Vietnamese", " ", "ai đó", " ai đó"
"someone-Apr21-0207", "Volapük", " ", "ek", " ek"
"someone-Apr21-0207", "Welsh", " ", "rhywun|m", " rhywun|m"
"someone-Apr21-0207", "Yiddish", " ", "עמעצער", " עמעצער"
