=", ="
"what-Apr20-0520", "Assamese", " ", "{{tt|as|কি", " {{tt|as|কি"
"what-Apr20-0520", "Asturian", " ", "{{tt+|ast|qué", " {{tt+|ast|qué"
"what-Apr20-0520", "Azerbaijani", " ", "{{tt+|az|nə", " {{tt+|az|nə"
"what-Apr20-0520", "Bakhtiari", " ", "{{tt|bqi|چی|tr=čē|sc=fa-Arab, {{tt|bqi|چه|tr=čē|sc=fa-Arab", " {{tt|bqi|چی|tr=čē|sc=fa-Arab" , " {{tt|bqi|چه|tr=čē|sc=fa-Arab"
"what-Apr20-0520", "Balinese", " ", "{{tt|ban|apa", " {{tt|ban|apa"
"what-Apr20-0520", "Bashkir", " ", "{{tt|ba|ни, {{tt|ba|нимә", " {{tt|ba|ни" , " {{tt|ba|нимә"
"what-Apr20-0520", "Basque", " ", "{{tt|eu|zer", " {{tt|eu|zer"
"what-Apr20-0520", "Belarusian", " ", "{{tt+|be|што", " {{tt+|be|што"
"what-Apr20-0520", "Bengali", " ", "{{tt|bn|কী", " {{tt|bn|কী"
"what-Apr20-0520", "Bikol Central", " ", "{{tt|bcl|ano", " {{tt|bcl|ano"
"what-Apr20-0520", "Brahui", " ", "{{tt|brh|anth", " {{tt|brh|anth"
"what-Apr20-0520", "Breton", " ", "{{tt+|br|petra", " {{tt+|br|petra"
"what-Apr20-0520", "Bulgarian", " ", "{{tt|bg|какво́, {{tt+|bg|що", " {{tt|bg|какво́" , " {{tt+|bg|що"
"what-Apr20-0520", "Burmese", " ", "{{tt+|my|ဘာ|sc=Mymr", " {{tt+|my|ဘာ|sc=Mymr"
"what-Apr20-0520", "Butuanon", " ", "{{tt|btw|ngan", " {{tt|btw|ngan"
"what-Apr20-0520", "Catalan", " ", "{{tt+|ca|què", " {{tt+|ca|què"
"what-Apr20-0520", "Cebuano", " ", "{{tt|ceb|unsa", " {{tt|ceb|unsa"
"what-Apr20-0520", "Chechen", " ", "хӏун", " хӏун"
"what-Apr20-0520", "Chichewa", " ", "{{tt|ny|chiyani", " {{tt|ny|chiyani"
"what-Apr20-0520", "Chickasaw", " ", "{{tt|cic|nanta", " {{tt|cic|nanta"
"what-Apr20-0520", "Chinese", " ", " ", " "
"what-Apr20-0520", " ", "Cantonese", "{{tt|yue|乜嘢|tr=mat1 je5, {{tt+|yue|咩|tr=me1, {{tt+|yue|乜|tr=mat1", " {{tt|yue|乜嘢|tr=mat1 je5" , " {{tt+|yue|咩|tr=me1" , " {{tt+|yue|乜|tr=mat1"
"what-Apr20-0520", " ", "Dungan", "{{tt|dng|са", " Dungan: {{tt|dng|са"
"what-Apr20-0520", " ", "Gan", "{{tt|gan|什哩|tr=siit6 \\'li4, xit6 \\'li4, siit6 li, xit6 li", " Gan: {{tt|gan|什哩|tr=siit6 \\'li4" , " xit6 \\'li4" , " siit6 li" , " xit6 li"
"what-Apr20-0520", " ", "Hakka", "{{tt|hak|麼個, {{tt|hak|么个|tr=má-ke, mak-ke", " Hakka: {{tt|hak|麼個" , " {{tt|hak|么个|tr=má-ke" , " mak-ke"
"what-Apr20-0520", " ", "Jin", "{{tt|cjy|甚|tr=seng3", " Jin: {{tt|cjy|甚|tr=seng3"
"what-Apr20-0520", " ", "Mandarin", "{{tt+|cmn|什麼, {{tt+|cmn|什么|tr=shénme, {{tt+|cmn|啥|tr=shá {{qualifier|Northern dialect, {{tt+|cmn|何|tr=hé", " Mandarin: {{tt+|cmn|什麼" , " {{tt+|cmn|什么|tr=shénme" , " {{tt+|cmn|啥|tr=shá {{qualifier|Northern dialect" , " {{tt+|cmn|何|tr=hé"
"what-Apr20-0520", " ", "Min Dong", "{{tt|cdo|什乇|tr=sié-nó̤h, siéh-nó̤h", " Min Dong: {{tt|cdo|什乇|tr=sié-nó̤h" , " siéh-nó̤h"
"what-Apr20-0520", " ", "Min Nan", "{{tt+|nan|啥|tr=siáⁿ, sáⁿ, siahⁿ, sahⁿ, {{tt+|nan|啥物|tr=siáⁿ-mih, siáⁿ-mi̍h, siáⁿ-mí, {{tt+|nan|啥貨, {{tt|nan|啥货|tr=siáⁿ-hòe, siáⁿ-hè, sáⁿ-hòe, sáⁿ-hè, sáⁿ-hèr, {{tt|nan|物代|tr=mih-tāi, bìn-tāi {{qualifier|Kinmen, Magong", " Min Nan: {{tt+|nan|啥|tr=siáⁿ" , " sáⁿ" , " siahⁿ" , " sahⁿ" , " {{tt+|nan|啥物|tr=siáⁿ-mih" , " siáⁿ-mi̍h" , " siáⁿ-mí" , " {{tt+|nan|啥貨" , " {{tt|nan|啥货|tr=siáⁿ-hòe" , " siáⁿ-hè" , " sáⁿ-hòe" , " sáⁿ-hè" , " sáⁿ-hèr" , " {{tt|nan|物代|tr=mih-tāi" , " bìn-tāi {{qualifier|Kinmen" , " Magong"
"what-Apr20-0520", " ", "Wu", "{{tt|wuu|啥|tr=sa", " Wu: {{tt|wuu|啥|tr=sa"
"what-Apr20-0520", " ", "Xiang", "{{tt|hsn|麼子|tr=mo3 zr", " Xiang: {{tt|hsn|麼子|tr=mo3 zr"
"what-Apr20-0520", "Chuvash", " ", "{{tt|cv|мӗн|sc=Cyrl", " {{tt|cv|мӗн|sc=Cyrl"
"what-Apr20-0520", "Classical Nahuatl", " ", "{{tt|nci|tleh, {{tt|nci|tlein, {{tt|nci|tleihqueh {{qualifier|plural", " {{tt|nci|tleh" , " {{tt|nci|tlein" , " {{tt|nci|tleihqueh {{qualifier|plural"
"what-Apr20-0520", "Czech", " ", "{{tt+|cs|co", " {{tt+|cs|co"
"what-Apr20-0520", "Dalmatian", " ", "{{tt|dlm|co", " {{tt|dlm|co"
"what-Apr20-0520", "Danish", " ", "{{tt+|da|hvad", " {{tt+|da|hvad"
"what-Apr20-0520", "Dargwa", " ", "{{tt|dar|се", " {{tt|dar|се"
"what-Apr20-0520", "Dutch", " ", "{{tt+|nl|wat", " {{tt+|nl|wat"
"what-Apr20-0520", "Eastern Mari", " ", "{{tt|chm|мо", " {{tt|chm|мо"
"what-Apr20-0520", "Esperanto", " ", "{{tt+|eo|kio", " {{tt+|eo|kio"
"what-Apr20-0520", "Estonian", " ", "{{tt+|et|mis, {{tt+|et|mida", " {{tt+|et|mis" , " {{tt+|et|mida"
"what-Apr20-0520", "Even", " ", "як", " як"
"what-Apr20-0520", "Evenki", " ", "экун", " экун"
"what-Apr20-0520", "Faroese", " ", "{{tt+|fo|hvat", " {{tt+|fo|hvat"
"what-Apr20-0520", "Finnish", " ", "{{tt+|fi|mikä, {{tt+|fi|mitä", " {{tt+|fi|mikä" , " {{tt+|fi|mitä"
"what-Apr20-0520", "French", " ", "{{tt+|fr|quoi, {{tt+|fr|que, {{tt+|fr|qu\\'est-ce que, {{tt+|fr|qu\\'est-ce qui, {{tt+|fr|quel|m", " {{tt+|fr|quoi" , " {{tt+|fr|que" , " {{tt+|fr|qu\\'est-ce que" , " {{tt+|fr|qu\\'est-ce qui" , " {{tt+|fr|quel|m"
"what-Apr20-0520", "Friulian", " ", "{{tt|fur|ce", " {{tt|fur|ce"
"what-Apr20-0520", "Galician", " ", "{{tt+|gl|que", " {{tt+|gl|que"
"what-Apr20-0520", "Gamilaraay", " ", "{{tt|kld|minya", " {{tt|kld|minya"
"what-Apr20-0520", "Georgian", " ", "{{tt+|ka|რა|sc=Geor", " {{tt+|ka|რა|sc=Geor"
"what-Apr20-0520", "German", " ", "{{tt+|de|was", " {{tt+|de|was"
"what-Apr20-0520", " ", "Alemannic German", "{{tt|gsw|waas", " Alemannic German: {{tt|gsw|waas"
"what-Apr20-0520", "Gothic", " ", "{{tt|got|𐍈𐌰", " {{tt|got|𐍈𐌰"
"what-Apr20-0520", "Greek", " ", "{{tt|el|τί, {{tt+|el|ίντα|sc=Grek {{qualifier|Aegean and Cypriot dialects", " {{tt|el|τί" , " {{tt+|el|ίντα|sc=Grek {{qualifier|Aegean and Cypriot dialects"
"*"what-Apr20-0520", "Ancient Greek", " ", "{{tt|grc|τί|n", " {{tt|grc|τί|n"
"what-Apr20-0520", "Hawaiian", " ", "{{tt|haw|aha", " {{tt|haw|aha"
"what-Apr20-0520", "Hebrew", " ", "{{tt+|he|מה|tr=ma", " {{tt+|he|מה|tr=ma"
"what-Apr20-0520", "Hiligaynon", " ", "{{tt|hil|ano", " {{tt|hil|ano"
