=", ="
"education-Apr21-0207", "Igbo", " ", "(no translation)", " (no translation)"
"education-Apr21-0207", "Indonesian", " ", "pendidikan", " pendidikan"
"education-Apr21-0207", "Interlingua", " ", "(no translation)", " (no translation)"
"education-Apr21-0207", "Irish", " ", "oideachas|m, léann|m", " oideachas|m" , " léann|m"
"education-Apr21-0207", "Italian", " ", "istruzione|f, educazione|f", " istruzione|f" , " educazione|f"
"education-Apr21-0207", "Japanese", " ", "教育|tr=きょういく, kyōiku", " 教育|tr=きょういく" , " kyōiku"
"education-Apr21-0207", "Javanese", " ", "(no translation)", " (no translation)"
"education-Apr21-0207", "Kalmyk", " ", "сурһуль", " сурһуль"
"education-Apr21-0207", "Kannada", " ", "ಶಿಕ್ಷಣ", " ಶಿಕ್ಷಣ"
"education-Apr21-0207", "Kazakh", " ", "оқу, ағарту, білім беру", " оқу" , " ағарту" , " білім беру"
"education-Apr21-0207", "Khmer", " ", "ការសិក្សា", " ការសិក្សា"
"education-Apr21-0207", "Kikuyu", " ", "gĩthomo|c7", " gĩthomo|c7"
"education-Apr21-0207", "Korean", " ", "교육(敎育)", " 교육(敎育)"
"education-Apr21-0207", "Kurdish", " ", " ", " "
"education-Apr21-0207", " ", "Central Kurdish", "پەروەردە|f, زانیاری", " پەروەردە|f" , " زانیاری"
"education-Apr21-0207", " ", "Northern Kurdish", "perwerde|f", " Northern Kurdish: perwerde|f"
"education-Apr21-0207", "Kyrgyz", " ", "билим берүү, агартуу", " билим берүү" , " агартуу"
"education-Apr21-0207", "Lao", " ", "ການສຶກສາ", " ການສຶກສາ"
"education-Apr21-0207", "Latgalian", " ", "(no translation)", " (no translation)"
"education-Apr21-0207", "Latin", " ", "cultus|m, disciplina|f", " cultus|m" , " disciplina|f"
"education-Apr21-0207", "Latvian", " ", "audzināšana|f, izglītība|f", " audzināšana|f" , " izglītība|f"
"education-Apr21-0207", "Lithuanian", " ", "auklėjimas|m, ugdymas|m, lavinimas|m", " auklėjimas|m" , " ugdymas|m" , " lavinimas|m"
"education-Apr21-0207", "Luxembourgish", " ", "Erzéiung|f, Educatioun|f, Ausbildung|f", " Erzéiung|f" , " Educatioun|f" , " Ausbildung|f"
